category,subcategory,action,sentence,response
shutters,toilet,down,lower shutters at 7 pm,shutters will be lowered at 7 pm.
shutters,toilet,down,close blinds after 15 minutes,blinds will be closed after 15 minutes.
shutters,toilet,down,seal shades tonight,shades sealed tonight.
shutters,toilet,down,drop curtains at 8 pm,curtains will be dropped at 8 pm.
shutters,toilet,down,shut drapes after 20 minutes,drapes will be shut after 20 minutes.
shutters,toilet,statusquery,inspect toilet shutter status,shutter status inspected
shutters,toilet,statusquery,review toilet shades status,shades status reviewed
shutters,toilet,statusquery,verify toilet blinds status,blinds status verified
shutters,toilet,statusquery,examine toilet shutters,shutters examined
shutters,toilet,statusquery,assess toilet shades,shades assessed
shutters,toilet,statusquery,monitor toilet blinds,blinds monitored
shutters,toilet,statusquery,analyze toilet shutter status,shutter status analyzed
shutters,toilet,statusquery,observe toilet shades status,shades status observed
shutters,toilet,statusquery,evaluate toilet blinds,blinds evaluated
shutters,toilet,statusquery,inspect shutters now,shutters inspected now
shutters,toilet,statusquery,review shades immediately,shades reviewed now
shutters,toilet,statusquery,verify blinds now,blinds verified now
shutters,toilet,statusquery,examine shutters today,shutters examined today
shutters,toilet,statusquery,assess shades now,shades assessed now
shutters,toilet,statusquery,check shutter status yesterday,shutter status checked for yesterday.
shutters,toilet,statusquery,review shades at 8 pm,shades will be reviewed at 8 pm.
shutters,toilet,statusquery,inspect blinds for today,blinds inspected for today.
shutters,toilet,statusquery,verify shutter status at 9 pm,shutter status will be verified at 9 pm.
shutters,toilet,statusquery,examine shades after 10 minutes,shades will be examined after 10 minutes.
shutters,toilet,up,unlock toilet shutters,shutters unlocked
shutters,toilet,up,elevate toilet blinds,blinds elevated
shutters,toilet,up,hoist toilet shades,shades hoisted
shutters,toilet,up,unfold toilet curtains,curtains unfolded
shutters,toilet,up,lift toilet drapes,drapes lifted
shutters,toilet,up,unveil toilet shutters,shutters unveiled
shutters,toilet,up,raise blinds now,blinds raised now
shutters,toilet,up,elevate shades immediately,shades elevated immediately
shutters,toilet,up,unlock shutters now,shutters unlocked now
shutters,toilet,up,hoist curtains today,curtains hoisted today
shutters,toilet,up,unfold blinds now,blinds unfolded now
shutters,toilet,up,lift drapes immediately,drapes lifted immediately
shutters,toilet,up,unveil shades today,shades unveiled today
shutters,toilet,up,elevate shutters now,shutters elevated now
shutters,toilet,up,raise blinds at 7 am,blinds will be raised at 7 am.
shutters,toilet,up,unlock shutters after 10 minutes,shutters will be unlocked after 10 minutes.
shutters,toilet,up,lift shades tonight,shades lifted tonight.
shutters,toilet,up,unfold curtains at 8 am,curtains will be unfolded at 8 am.
shutters,toilet,up,elevate drapes after 15 minutes,drapes will be elevated after 15 minutes.
camera,all,statusquery,inspect all camera status,camera status inspected
camera,all,statusquery,review all camera feeds,feeds reviewed
camera,all,statusquery,verify all camera operations,cameras verified
camera,all,statusquery,examine all surveillance,surveillance examined
camera,all,statusquery,assess all camera conditions,conditions assessed
camera,all,statusquery,monitor all camera activity,activity monitored
camera,all,statusquery,analyze all camera performance,performance analyzed
camera,all,statusquery,observe all surveillance status,status observed
camera,all,statusquery,evaluate all camera functionality,functionality evaluated
camera,all,statusquery,inspect cameras now,cameras inspected now
camera,all,statusquery,review feeds immediately,feeds reviewed immediately
camera,all,statusquery,verify operations now,operations verified now
camera,all,statusquery,examine surveillance today,surveillance examined today
camera,all,statusquery,assess conditions now,conditions assessed now
camera,all,statusquery,monitor activity yesterday,activity checked for yesterday.
camera,all,statusquery,review feeds at 9 pm,feeds will be reviewed at 9 pm.
camera,all,statusquery,inspect cameras for today,cameras inspected for today.
camera,all,statusquery,verify status at 10 pm,status will be verified at 10 pm.
camera,all,statusquery,examine feeds after 10 minutes,feeds will be examined after 10 minutes.
camera,all,on,initiate all cameras,cameras initiated
camera,all,on,engage all surveillance,surveillance engaged
camera,all,on,launch all camera systems,systems launched
camera,all,on,start all monitoring,monitoring started
camera,all,on,begin all camera feeds,feeds begun
camera,all,on,activate all surveillance now,surveillance activated now
camera,all,on,initiate cameras immediately,cameras initiated immediately
camera,all,on,engage systems now,systems engaged now
camera,all,on,launch monitoring today,monitoring launched today
camera,all,on,start feeds now,feeds started now
camera,all,on,begin surveillance immediately,surveillance begun immediately
camera,all,on,activate cameras today,cameras activated today
camera,all,on,initiate systems now,systems initiated now
camera,all,on,engage monitoring now,monitoring engaged now
camera,all,on,launch cameras at 8 am,cameras will be launched at 8 am.
camera,all,on,activate surveillance after 15 minutes,surveillance will be activated after 15 minutes.
camera,all,on,start feeds tonight,feeds started tonight.
camera,all,on,initiate cameras at 9 am,cameras will be initiated at 9 am.
camera,all,on,engage systems after 20 minutes,systems will be engaged after 20 minutes.
camera,attic,statusquery,inspect attic camera status,camera status inspected
camera,attic,statusquery,review attic camera feed,feed reviewed
camera,attic,statusquery,verify attic camera operation,camera verified
camera,attic,statusquery,examine attic surveillance,surveillance examined
camera,attic,statusquery,assess attic camera condition,condition assessed
camera,attic,statusquery,monitor attic camera activity,activity monitored
camera,attic,statusquery,analyze attic camera performance,performance analyzed
camera,attic,statusquery,observe attic surveillance status,status observed
camera,attic,statusquery,evaluate attic camera functionality,functionality evaluated
camera,attic,statusquery,inspect camera now,camera inspected now
camera,attic,statusquery,review feed immediately,feed reviewed immediately
camera,attic,statusquery,verify operation now,operation verified now
camera,attic,statusquery,examine surveillance today,surveillance examined today.
camera,attic,statusquery,assess camera condition now,condition of camera assessed now.
camera,attic,statusquery,monitor activity yesterday,activity checked for yesterday.
camera,attic,statusquery,review feed at 9 pm,feed will be reviewed at 9 pm.
camera,attic,statusquery,inspect camera for today,camera inspected for today.
camera,attic,statusquery,verify status at 10 pm,status will be verified at 10 pm.
camera,attic,statusquery,examine feed after 10 minutes,feed will be examined after 10 minutes.
camera,attic,on,initiate attic camera,camera initiated
camera,attic,on,engage attic surveillance,attic surveillance is now active.
camera,attic,on,launch attic camera system,system launched
camera,attic,on,start attic monitoring,monitoring started
camera,attic,on,begin attic camera feed,feed begun
camera,attic,on,activate attic surveillance now,surveillance activated now
camera,attic,on,initiate camera immediately,camera initiated immediately
camera,attic,on,engage system now,system engaged now
camera,attic,on,launch monitoring today,monitoring launched today
camera,attic,on,start feed now,feed started now
camera,attic,on,begin surveillance immediately,surveillance begun immediately
camera,attic,on,activate camera today,camera activated today
camera,attic,on,initiate system now,system initiated now
camera,attic,on,engage monitoring now,monitoring engaged now
camera,attic,on,launch camera at 8 am,camera will be launched at 8 am.
camera,attic,on,activate surveillance after 15 minutes,surveillance will be activated after 15 minutes.
camera,attic,on,start feed tonight,feed started tonight.
camera,attic,on,initiate camera at 9 am,camera will be initiated at 9 am.
camera,attic,on,engage system after 20 minutes,system will be engaged after 20 minutes.
camera,backyard,statusquery,evaluate backyard camera status,camera status evaluated
camera,backyard,statusquery,assess backyard surveillance,surveillance assessed
camera,backyard,statusquery,monitor backyard camera activity,activity monitored
camera,backyard,statusquery,inspect backyard camera performance,performance inspected
camera,backyard,statusquery,review backyard camera feed,feed reviewed
camera,backyard,statusquery,analyze backyard surveillance status,status analyzed
camera,backyard,statusquery,observe backyard camera operations,operations observed
camera,backyard,statusquery,verify backyard camera functionality,functionality verified
camera,backyard,statusquery,examine backyard camera condition,condition examined
camera,backyard,statusquery,probe backyard camera logs,logs probed
camera,backyard,statusquery,inspect camera now,camera inspected now
camera,backyard,statusquery,review feed immediately,feed reviewed immediately
camera,backyard,statusquery,assess status now,status assessed now
camera,backyard,statusquery,monitor activity today,activity monitored today
camera,backyard,statusquery,analyze feed yesterday,yesterday feed analyzed.
camera,backyard,statusquery,evaluate status at 8 pm,status will be evaluated at 8 pm
camera,backyard,statusquery,inspect feed after 15 minutes,feed will be inspected after 15 minutes
camera,backyard,statusquery,review camera tonight,camera reviewed tonight
camera,backyard,statusquery,assess activity at 9 pm,activity will be assessed at 9 pm
camera,backyard,statusquery,monitor feed for today,feed monitored for today
camera,backyard,on,launch backyard camera,camera launched
camera,backyard,on,initiate backyard surveillance,surveillance initiated
camera,backyard,on,engage backyard camera system,system engaged
camera,backyard,on,start backyard monitoring,monitoring started
camera,backyard,on,begin backyard camera feed,feed begun
camera,backyard,on,deploy backyard surveillance,surveillance deployed
camera,backyard,on,launch camera now,camera launched now
camera,backyard,on,initiate system immediately,system initiated immediately
