Model,Category,Subcategory,Action,Sentence,Expected,Generated,ROUGE-L (%),Cosine Similarity (%),Edit Distance Similarity (%),Latency (sec),First-Token Latency (sec),Generation Time (sec),Throughput (tokens/sec),Memory Before (GiB),Memory After (GiB),Model Size (GiB),Intent Accuracy (%)
Llama-3.2-1B-4bit,music,playback,restart,replay song from start in 15 minutes,current song will restart in 15 minutes.,song will restart in 15 minutes,92.3076923076923,100.0,77.5,0.0002842419780790806,0.0668847509950865,0.8024946700024884,28.660626493542544,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,lights,attic,on,light up attic,attic light turning on.,attic lit up.,28.571428571428577,100.0,52.17391304347826,0.00026957900263369083,0.06687085900921375,0.33499556200695224,38.80648424748447,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,random,off,power off random lighting,random lighting powered off,random lighting powered off.,100.0,100.0,96.42857142857143,0.0002739189949352294,0.066914358001668,0.5352549969975371,28.024026088763485,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,enable,initiate music voice control,voice control initiated,voice control initiated.,100.0,100.0,95.83333333333334,0.0002763739903457463,0.06688440300058573,0.4023447739891708,34.79602794685936,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,skip,skip to following track,track skipped,playback skipped to next track,28.571428571428577,100.0,36.66666666666667,0.0002711059933062643,0.06693594699027017,0.46880340698407963,36.26253509837934,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,ambient,check,"inspect ambient music settings ""next tuesday, june 10""",ambient music status will be retrieved next tuesday.,ambient music settings will be retrieved next tuesday,87.5,100.0,88.67924528301887,0.00030329800210893154,0.06698175999918021,0.7441336569900159,40.31533813609309,1.036211712,1.03738624,1.044938895,100.0
Llama-3.2-1B-4bit,music,none,off,end all music in 15 minutes,all music will be turned off in 15 minutes.,all music will be turned off in 15 minutes,100.0,100.0,97.67441860465115,0.00027300199144519866,0.0668119449983351,0.8021942620107438,31.164521094100238,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,camera,bathroom,on,enable monitoring in bathroom,bathroom monitoring enabled,bathroom monitoring enabled.,100.0,100.0,96.42857142857143,0.0002786550030577928,0.06684846797725186,0.3351381979882717,41.77381177089797,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,bathroom,on,turn on the light in the bathroom,turning on the bathroom lights now.,turning on the bathroom light,90.9090909090909,100.0,82.85714285714285,0.0002888510061893612,0.06686254500527866,0.6020744309935253,33.21848424454198,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,down,drop window shades at 6 pm,window shades will be dropped at 6 pm.,window shades will be dropped at 6 pm,100.0,100.0,97.36842105263158,0.0002856539795175195,0.06692812300752848,0.8028700970171485,29.89275611230964,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,library,up,lift shades tonight,shades lifted tonight.,shades lifted tonight,100.0,100.0,95.45454545454545,0.00027262201183475554,0.06694135998259299,0.4682442159974016,29.898927785319806,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,outside,statusquery,verify outside cameras at 6 pm,outside camera feeds will be retrieved at 6 pm.,outside camera feeds will be retrieved at 6 pm,100.0,100.0,97.87234042553192,0.00027956298436038196,0.06686678298865445,0.8025526980054565,31.150602399233385,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,statusquery,review all shades at 8 pm,all shades will be reviewed at 8 pm.,all shades will be reviewed at 8 pm,100.0,100.0,97.22222222222221,0.0002754429879132658,0.06713591798325069,0.8021233619947452,29.920584709459224,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,camera,dining room,statusquery,inspect dining room camera performance,dining room performance inspected,performance inspected.,66.66666666666666,100.0,60.60606060606061,0.0002795569889713079,0.06692579601076432,0.26861748000374064,52.118722876132416,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,resume,continue playing music,music continued.,music continued,100.0,100.0,93.75,0.0002724009973462671,0.06682330000330694,0.33499343000585213,38.80673122387176,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,artist,play,play artist's music from 7 pm to 9 pm,artist's music playing during 7 pm to 9 pm.,artist's music playing from 7 pm to 9 pm,90.0,100.0,86.04651162790698,0.000293168006464839,0.06702539898105897,0.9444744039792567,33.88127816400073,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,statusquery,inspect shutters now,shutters inspected now,shutters inspected now.,100.0,100.0,95.65217391304348,0.0002706600062083453,0.06685648701386526,0.4019115309929475,37.32164629101724,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,on,turn living room camera on,living room camera on,living room camera on.,100.0,100.0,95.45454545454545,0.0002762640069704503,0.06690427201101556,0.46868396797799505,34.138142315871164,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,down,lower blinds now,blinds lowered now,blinds lowered now,100.0,100.0,100.0,0.000268429983407259,0.0668735170038417,0.33505563900689594,41.78410499669835,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,power,turnoff,turn off audio system,audio system turned off,audio system turned off.,100.0,100.0,95.83333333333334,0.0002737079921644181,0.06687470700126141,0.4019565040071029,37.31747054834305,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,previous,play the previous song,previous song playing.,previous song playing,100.0,100.0,95.45454545454545,0.00027329399017617106,0.06685124299838208,0.46851875400170684,32.01579418514665,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,statusquery,monitor all lights tomorrow morning,all lights will be monitored tomorrow morning,all lights will be monitored tomorrow morning.,100.0,100.0,97.82608695652173,0.00027743997634388506,0.06728334500803612,0.6021541559894104,31.553381822601153,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,stop,turn off music,music turned off.,music turned off,100.0,100.0,94.11764705882352,0.0002677250013221055,0.06684166798368096,0.4015786569798365,34.862410530704445,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,basement,statusquery,view basement camera,basement camera view active,basement camera view active.,100.0,100.0,96.42857142857143,0.0002705009828787297,0.06688064098125324,0.40175042202463374,34.847505397621156,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,power,turnon,turn on music power in 10 minutes,power will be turned on in 10 minutes.,power will be turned on in 10 minutes,100.0,100.0,97.36842105263158,0.0002812049933709204,0.06684503899305128,0.8025135009957012,31.152123882005466,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,playbackspeed,resetspeed,normalize speed after 10 minutes,speed will normalize after 10 minutes. ,speed will be normalized after 10 minutes,92.3076923076923,100.0,85.36585365853658,0.00027878099353984,0.06687406700802967,0.7358975189854391,29.895467007866493,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,statusquery,"keep cellar shutters as is ""tomorrow, june 7""",cellar shutters will remain unchanged tomorrow.,cellar shutters will remain unchanged tomorrow,100.0,100.0,97.87234042553192,0.0002927790046669543,0.06702908198349178,1.0115872400056105,28.667819099654874,1.036211712,1.037419008,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,pause,pause music in 25 minutes,playback will be paused in 25 minutes.,playback will be paused in 25 minutes,100.0,100.0,97.36842105263158,0.00027639701147563756,0.0668988109973725,0.6693635410047136,32.86704257447012,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,bathroom,statusquery,"check bathroom camera tomorrow, june 7",feed will be retrieved tomorrow.,bathroom feed will be retrieved tomorrow,90.9090909090909,100.0,75.0,0.00028222298715263605,0.0669615579827223,0.6026395659719128,38.16543303609103,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,on,initiate backyard camera,backyard camera initiated,camera initiated.,80.0,100.0,60.0,0.0002715870214160532,0.06691196400788613,0.26839217499946244,44.71069247836318,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,sleeptimer,check,check timer yesterday,sleep timer retrieved for yesterday.,timer retrieved for yesterday,88.8888888888889,100.0,80.55555555555556,0.00026762799825519323,0.06681543900049292,0.534873284981586,28.04402541906052,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,cellar,off,turn off cellar lights at 7 pm,cellar lights will be turned off at 7 pm.,cellar lights will be turned off at 7 pm,100.0,100.0,97.5609756097561,0.00027465098537504673,0.06687949298066087,0.8030995560111478,32.37456652215992,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,check,what sources are playing in each room?,living room: spotify kitchen: radio bedroom: off.,living room: spotify kitchen: radio bedroom: music bathroom: music,75.0,100.0,69.6969696969697,0.00028528200346045196,0.06690107501344755,1.0023189669882413,27.93521914898422,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,power,turnoff,shut down music device,music device off,music system turned off,57.14285714285715,100.0,52.17391304347826,0.0002675970026757568,0.06685856799595058,0.4019857100211084,39.80240988954517,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,disable,disable voice immediately,voice disabled immediately,voice disabled immediately.,100.0,100.0,96.2962962962963,0.00027045499882660806,0.06687973500811495,0.3349610540026333,38.81048212816347,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,create,"make new playlist ""tomorrow, june 7""",new playlist will be created tomorrow.,new playlist will be created tomorrow,100.0,100.0,97.36842105263158,0.00028777000261470675,0.06696243298938498,0.6108827510033734,40.92438353994701,1.036211712,1.037320704,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,enable,"turn on voice control ""next monday, june 9""",voice control will be enabled next monday.,voice control will be enabled next monday,100.0,100.0,97.61904761904762,0.00029501199605874717,0.06704756699036807,0.8777011659985874,30.762178570517538,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,music,queue,add,"insert track into queue next week, june 12",song will be added to queue next week.,song will be added to queue next week,100.0,100.0,97.36842105263158,0.0002918449754361063,0.0669689149945043,0.8114762019831687,33.27269479254553,1.036211712,1.037320704,1.044938895,100.0
Llama-3.2-1B-4bit,lights,all,on,activate lighting system,lighting system activated,system activated.,80.0,100.0,60.0,0.0002704109938349575,0.06692248900071718,0.26826109099783935,44.73254006149051,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,on,activate attic surveillance now,surveillance activated now,attic camera started,0.0,100.0,23.076923076923073,0.00027096900157630444,0.0668711590114981,0.4020474359858781,37.309030371547685,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,down,shut shades immediately,shades shut immediately,shades shut immediately.,100.0,100.0,95.83333333333334,0.00027412601048126817,0.06684766602120362,0.3348989420046564,38.81768011025621,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,statusquery,observe kitchen camera operations,operations observed,camera operations observed.,80.0,100.0,70.37037037037037,0.0002768039994407445,0.06692767501226626,0.335290832008468,41.75479513154843,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,on,activate living room camera,living room camera turned on,living room camera turned on.,100.0,100.0,96.55172413793103,0.00026875801268033683,0.06684996400144883,0.4685764939931687,34.14597233345909,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,statusquery,inspect attic camera status,camera status inspected,attic camera status inspected.,85.71428571428571,100.0,76.66666666666666,0.0002724590012803674,0.06699799498892389,0.33582312500220723,44.66637013130472,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,song,play,play song in 10 minutes,song will start in 10 minutes.,song will start in 10 minutes,100.0,100.0,96.66666666666667,0.00027099897852167487,0.06687902001431212,0.6022522159910295,34.8691120470909,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,sleeptimer,set,start sleep timer,sleep timer started,sleep timer started.,100.0,100.0,95.0,0.0002704179787542671,0.06695902199135162,0.40201457601506263,32.337135953779246,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,statusquery,check for activity in the kitchen,kitchen activity reviewed,kitchen activity status retrieved.,57.14285714285715,100.0,67.64705882352942,0.0002796399930957705,0.0668452930112835,0.4018502510152757,42.304315990967915,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,cellar,statusquery,show cellar camera feed,cellar feed shown,cellar feed shown.,100.0,100.0,94.44444444444444,0.0002758990158326924,0.06699567902251147,0.3352256189973559,41.762917887580734,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,queue,clear,empty queue at 9 pm,queue will be cleared at 9 pm.,queue will be emptied at 9 pm,85.71428571428571,100.0,80.0,0.0002779680071398616,0.06682951000402682,0.6689240770065226,32.88863528197608,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,artist,check,who is featured on this track?,featured artist is unknown.,"elliott simmons is featured on the song ""fly me to the moon"" by frank sinatra",10.526315789473685,100.0,22.077922077922075,0.00027586700161919,0.0669204139849171,1.5378396899905056,22.10893646541917,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,playbackspeed,check,check speed setting,speed retrieved,1,0.0,100.0,0.0,0.0002715079754125327,0.06693288899259642,0.5348283089988399,29.916142677546084,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,statusquery,was there movement in the kitchen?,"yes, movement was detected in the kitchen minute.","yes, movement was detected in the kitchen today",87.5,100.0,85.71428571428572,0.0002801610098686069,0.06684592898818664,0.7355499360128306,31.269121066987353,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,equalizer,adjust,set equalizer to default,equalizer reset to default.,equalizer set to default,75.0,100.0,88.88888888888889,0.0002747770049609244,0.0668791169882752,0.4685202930122614,38.418826822361204,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,up,raise curtains today,curtains raised today,curtains raised today.,100.0,100.0,95.45454545454545,0.00027114100521430373,0.06717385401134379,0.4684296009945683,27.75230252827413,1.036211712,1.037058048,1.044938895,100.0
